ID emp.var.rate cons.price.idx cons.conf.idx euribor3m nr.employed
363JXIFHW9 -3.4 92.649 -30.1 0.7140000000000001 5017.5
6V7REQIAON -3.4 92.431 -26.9 0.72 5017.5
3H54RF6CKE -1.8 92.89299999999999 -46.2 1.266 5099.1
MTH0HCGUU1 1.4 93.444 -36.1 4.9639999999999995 5228.1
J5EMA60JV9 -0.1 93.2 -42.0 4.1530000000000005 5195.8
ZVG6DG6J5E 1.1 93.994 -36.4 4.857 5191.0
WTFMG2ZEUN -1.8 92.89299999999999 -46.2 1.281 5099.1
9HIQL2E7B0 1.1 93.994 -36.4 4.857 5191.0
O2WN6VFHFS -1.8 92.89299999999999 -46.2 1.354 5099.1
F5QF0U84MU 1.4 93.444 -36.1 4.965 5228.1
E9LYIKV23U 1.1 93.994 -36.4 4.864 5191.0
E4KLW1QKES -0.1 93.2 -42.0 4.021 5195.8
5U2OSTI4T3 1.1 93.994 -36.4 4.856 5191.0
YPZH2ZESYR -0.1 93.2 -42.0 4.0760000000000005 5195.8
UN1J9ZJ53Z 1.4 93.91799999999999 -42.7 4.963 5228.1
ZHO0AQIXPZ 1.1 93.994 -36.4 4.857 5191.0
0A41SCZG73 -1.8 92.89299999999999 -46.2 1.334 5099.1
RNF0HGAK3I 1.4 93.91799999999999 -42.7 4.963 5228.1
A4W2PG2GEE 1.1 93.994 -36.4 4.856 5191.0
I0TTZ4N0H3 1.4 94.465 -41.8 4.962 5228.1
L2F7GLTC3S -1.8 92.89299999999999 -46.2 1.244 5099.1
59DQDTWFJP -1.7 94.027 -38.3 0.903 4991.6
O8Y54BDZK8 1.4 93.444 -36.1 4.9639999999999995 5228.1
1JLE3Z9QEJ 1.4 94.465 -41.8 4.961 5228.1
8ETVVR30IN 1.1 93.994 -36.4 4.856 5191.0
9ITGC5ZHNN 1.4 93.444 -36.1 4.962 5228.1
LU9NI17NMS -1.8 92.89299999999999 -46.2 1.291 5099.1
3FJFRZKOT5 1.1 93.994 -36.4 4.86 5191.0
8TRZ974GSU -1.8 93.075 -47.1 1.405 5099.1
J63SHLYUVX 1.4 94.465 -41.8 4.947 5228.1
7V8KN9FWOG 1.1 93.994 -36.4 4.8580000000000005 5191.0
BJI4ENWJ9G -1.8 92.89299999999999 -46.2 1.327 5099.1
02D62ZH34J 1.4 93.91799999999999 -42.7 4.961 5228.1
Z5EXAAYCYJ 1.4 94.465 -41.8 4.8660000000000005 5228.1
115L5OMA6L 1.4 94.465 -41.8 4.96 5228.1
JVSKICHAZA 1.1 93.994 -36.4 4.857 5191.0
JM1ZX51LHC 1.4 93.91799999999999 -42.7 4.963 5228.1
8D38EKYS1A -1.8 92.89299999999999 -46.2 1.334 5099.1
C86NGC7O8D -1.8 92.89299999999999 -46.2 1.344 5099.1
2FUG3GHGJB -0.1 93.2 -42.0 4.12 5195.8
K6U8IV9R64 1.4 93.444 -36.1 4.962 5228.1
XTV4YY4KX4 -2.9 92.469 -33.6 0.9209999999999999 5076.2
E3XU91J8N6 -0.1 93.2 -42.0 4.12 5195.8
WB4MEDT4NF -1.8 92.89299999999999 -46.2 1.291 5099.1
S84Z8YSKCN 1.4 93.444 -36.1 4.966 5228.1
7B8CIENXSG 1.4 93.444 -36.1 4.962 5228.1
WW4S22BQ63 1.4 93.91799999999999 -42.7 4.96 5228.1
O4OL7S1S5Y 1.1 93.994 -36.4 4.86 5191.0
YOH0G8DQLQ 1.4 93.444 -36.1 4.963 5228.1
SQUX1LOVZX 1.4 93.444 -36.1 4.965 5228.1
UXDFQSJ39J -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
8U3BU378W1 -0.1 93.2 -42.0 4.1530000000000005 5195.8
UQU6BDQH60 -1.8 93.876 -40.0 0.6920000000000001 5008.7
8X10V20Q21 1.4 93.91799999999999 -42.7 4.961 5228.1
RT7GOD6BY1 1.1 93.994 -36.4 4.864 5191.0
FZI5NBP2EX -3.4 92.431 -26.9 0.74 5017.5
8SKYC7HI1Z 1.4 94.465 -41.8 4.864 5228.1
4FJZ1T8HTH -2.9 92.469 -33.6 1.072 5076.2
36PCGFT71M -1.8 92.84299999999999 -50.0 1.703 5099.1
TKGSMIIY2Z 1.1 93.994 -36.4 4.857 5191.0
2RNIE59Z0C -0.1 93.2 -42.0 4.12 5195.8
NKTUZT3X5Z 1.1 93.994 -36.4 4.86 5191.0
SKPXUM273E -3.4 92.431 -26.9 0.737 5017.5
MDHCH1UUB3 -1.8 92.89299999999999 -46.2 1.25 5099.1
NKRFHXRXFN -1.8 92.84299999999999 -50.0 1.64 5099.1
EKWRZBPSPN -3.4 92.649 -30.1 0.715 5017.5
3IFJI0J7OT 1.1 93.994 -36.4 4.857 5191.0
VS5CY9R263 -0.1 93.2 -42.0 4.0760000000000005 5195.8
BZFJ68YNN2 1.4 93.444 -36.1 4.966 5228.1
OHV0U8UIV8 1.4 93.444 -36.1 4.9639999999999995 5228.1
1CI0W54QRJ 1.1 93.994 -36.4 4.856 5191.0
C19GPISW0Z 1.4 93.91799999999999 -42.7 4.962 5228.1
GJVH230JOV 1.4 93.444 -36.1 4.965 5228.1
BBLGIBRG5Z -2.9 92.20100000000001 -31.4 0.883 5076.2
75ZG8TQFGD -3.4 92.431 -26.9 0.742 5017.5
2FLM1GOPL4 1.4 93.444 -36.1 4.966 5228.1
1SW7SIS6YZ -1.8 93.369 -34.8 0.652 5008.7
99WX0RS6V3 1.4 94.465 -41.8 4.959 5228.1
NTRZ8Q1WJO 1.1 93.994 -36.4 4.86 5191.0
E0IRTFWGB0 1.4 93.444 -36.1 4.963 5228.1
07MOQILR48 -1.8 92.89299999999999 -46.2 1.327 5099.1
WJLLXPUQQR -1.8 92.89299999999999 -46.2 1.266 5099.1
WT9SPST1NB 1.1 93.994 -36.4 4.859 5191.0
MYHLSRB6NU -1.8 92.89299999999999 -46.2 1.266 5099.1
B9G1C9CDD1 1.4 93.91799999999999 -42.7 4.962 5228.1
H3YEZFW6F4 -1.8 93.075 -47.1 1.41 5099.1
VDW14574RW -3.4 92.431 -26.9 0.737 5017.5
LWVAFQ3JI2 1.4 93.91799999999999 -42.7 4.963 5228.1
F6ISE7NUPG -0.1 93.2 -42.0 4.191 5195.8
QYJZQK8RRQ 1.4 94.465 -41.8 4.8660000000000005 5228.1
OV3NQXKWRU 1.4 93.91799999999999 -42.7 4.968 5228.1
I4LUKV815S 1.4 93.444 -36.1 4.966 5228.1
CNMD3FR0LQ 1.4 94.465 -41.8 4.864 5228.1
XRBGEAQPVG -2.9 92.963 -40.8 1.252 5076.2
2V3ETLWR2D -1.8 92.89299999999999 -46.2 1.327 5099.1
1OYNHGBIPG -1.8 93.749 -34.6 0.6459999999999999 5008.7
CU4YXDQCZR 1.4 94.465 -41.8 4.961 5228.1
U9ZGI6YTND 1.1 93.994 -36.4 4.8580000000000005 5191.0
KE50ZIG4Z5 1.1 93.994 -36.4 4.857 5191.0
R1F20IIYS5 -3.4 92.431 -26.9 0.733 5017.5
4450PQRZX4 1.4 94.465 -41.8 4.959 5228.1
G2SNFS9QDR 1.4 93.444 -36.1 4.963 5228.1
I79NJ1ST7Z -2.9 92.963 -40.8 1.26 5076.2
CNT1UZJ7CT -1.8 93.369 -34.8 0.65 5008.7
UF8I28E58A 1.1 93.994 -36.4 4.855 5191.0
YG3QLRHZ96 -0.1 93.2 -42.0 4.191 5195.8
2TQTPNGFGT 1.4 94.465 -41.8 4.962 5228.1
D6MJEX324D -1.8 92.89299999999999 -46.2 1.291 5099.1
GSBH4O0SJD 1.4 94.465 -41.8 4.959 5228.1
9DEKMK7RUO 1.4 93.444 -36.1 4.9639999999999995 5228.1
P63WO0VH5I 1.4 93.444 -36.1 4.963 5228.1
C9BCQGDTG9 1.4 93.91799999999999 -42.7 4.962 5228.1
OALZ17ZX91 -1.8 93.075 -47.1 1.423 5099.1
HAI7YG9GZH 1.1 93.994 -36.4 4.856 5191.0
YPVMSD3ILP -0.1 93.2 -42.0 4.0760000000000005 5195.8
H7ALT9XNHG -1.8 92.89299999999999 -46.2 1.334 5099.1
6VDPW9I3OY -0.1 93.2 -42.0 4.0760000000000005 5195.8
N0QI88ZIMY -0.1 93.2 -42.0 4.1530000000000005 5195.8
4UZ6ORN7E7 -0.1 93.2 -42.0 4.191 5195.8
BDU0RFH2C7 -1.8 93.075 -47.1 1.365 5099.1
1O4SOWEKCC -0.1 93.2 -42.0 4.12 5195.8
2BMY6MSZKF -3.0 92.713 -33.0 0.7070000000000001 5023.5
X253S48HK4 1.4 93.444 -36.1 4.9639999999999995 5228.1
OCYMJU7BSM -1.8 92.84299999999999 -50.0 1.726 5099.1
ACXP7UUVAB 1.4 94.465 -41.8 4.959 5228.1
785C3AU099 -1.7 94.215 -40.3 0.7929999999999999 4991.6
G3S96VIVKO 1.4 93.91799999999999 -42.7 4.963 5228.1
JBMJRGDRRY 1.4 94.465 -41.8 4.958 5228.1
VJTQCT9O5T -0.1 93.2 -42.0 4.0760000000000005 5195.8
C3068VS2NI 1.1 93.994 -36.4 4.857 5191.0
KGJ3868LVX -1.8 93.075 -47.1 1.41 5099.1
21BX6XFI8A -0.1 93.2 -42.0 4.12 5195.8
010U1ODKVU -1.7 94.215 -40.3 0.893 4991.6
OZL37Y16LV 1.4 93.444 -36.1 4.966 5228.1
VRCYBRBPXB -1.8 92.89299999999999 -46.2 1.344 5099.1
Z2ZY0YTOJI 1.4 93.91799999999999 -42.7 4.962 5228.1
Y8V5WSX3J4 1.4 93.91799999999999 -42.7 4.963 5228.1
77JTV449R6 1.4 94.465 -41.8 4.959 5228.1
7ERHFHS5OR 1.4 93.444 -36.1 4.963 5228.1
LYZLS3TRPA 1.4 93.444 -36.1 4.962 5228.1
55505T70VR -0.1 93.2 -42.0 4.0760000000000005 5195.8
OV1YD0BQBY 1.4 93.91799999999999 -42.7 4.963 5228.1
ZLXYRVLVV8 1.4 93.91799999999999 -42.7 4.958 5228.1
CJNP8CS299 1.4 93.444 -36.1 4.963 5228.1
UOVYAWN18Y -1.8 92.89299999999999 -46.2 1.281 5099.1
61U10ZJNXC 1.1 93.994 -36.4 4.855 5191.0
MQA70OVPK3 1.4 93.91799999999999 -42.7 4.958 5228.1
PYEMLH0LVT 1.1 93.994 -36.4 4.856 5191.0
T28IZSG6FF -1.8 93.749 -34.6 0.6459999999999999 5008.7
ZTWSKTXRDS 1.1 93.994 -36.4 4.856 5191.0
T3Z5T8STYQ -1.8 93.075 -47.1 1.445 5099.1
8Y3LIY3CLS -1.7 94.215 -40.3 0.889 4991.6
VT24M61O8U 1.4 94.465 -41.8 4.962 5228.1
JGZPACAQSA -1.8 92.89299999999999 -46.2 1.281 5099.1
UWP2WW70H6 -1.8 93.075 -47.1 1.41 5099.1
D92QCB8IE9 -1.8 93.075 -47.1 1.365 5099.1
L2EX1UQ2A0 1.4 93.91799999999999 -42.7 4.957 5228.1
K5ROCCE7WQ -1.8 92.89299999999999 -46.2 1.327 5099.1
GTOZC5M42X 1.4 93.444 -36.1 4.963 5228.1
YENNE49906 -1.8 93.075 -47.1 1.483 5099.1
1KK5A34K2O 1.1 93.994 -36.4 4.857 5191.0
HRC09PQ9LU -0.1 93.2 -42.0 4.12 5195.8
F8ZQZH01XP 1.4 93.91799999999999 -42.7 4.961 5228.1
N0OSFGQ14U -1.7 94.055 -39.8 0.7020000000000001 4991.6
FMU9W54JNU -3.4 92.431 -26.9 0.73 5017.5
72AD3CWAG5 1.4 93.444 -36.1 4.963 5228.1
0DMUP6FMSE 1.4 93.91799999999999 -42.7 4.962 5228.1
WYPEQ7P685 1.4 93.444 -36.1 4.965 5228.1
QP4XMGRP7R -1.8 92.89299999999999 -46.2 1.281 5099.1
3Y9LT1K921 1.1 93.994 -36.4 4.864 5191.0
4LKOKWW9KU 1.1 93.994 -36.4 4.857 5191.0
R6WNGBXMZ6 -1.8 93.075 -47.1 1.365 5099.1
HLQD77DKHU 1.4 93.91799999999999 -42.7 4.956 5228.1
TWM8Y2CL95 -1.8 92.89299999999999 -46.2 1.291 5099.1
5UW4H140C5 1.1 93.994 -36.4 4.857 5191.0
QKXVZF9D8Q 1.4 93.91799999999999 -42.7 4.962 5228.1
4XIEG79W6M 1.1 93.994 -36.4 4.857 5191.0
A4WGKXAAYC -0.1 93.2 -42.0 4.0760000000000005 5195.8
KGWU9HI1KR 1.4 93.91799999999999 -42.7 4.962 5228.1
L0OSN0HBIR -2.9 92.20100000000001 -31.4 0.8490000000000001 5076.2
9JWEOF8PMR 1.4 93.91799999999999 -42.7 4.963 5228.1
CXV7FS2XQD -1.1 94.199 -37.5 0.878 4963.6
MZDRPT5QMX -0.1 93.2 -42.0 4.191 5195.8
9XWQA8O5CM 1.4 93.444 -36.1 4.963 5228.1
9978LEBMJE -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
8FM5XS5U1G -1.8 93.075 -47.1 1.466 5099.1
TWVL139HSP -1.8 93.075 -47.1 1.405 5099.1
SU2WRJYYUI 1.4 93.91799999999999 -42.7 4.958 5228.1
9M0ME0A6XO 1.4 94.465 -41.8 4.958 5228.1
X5BOA4MGWV -1.8 93.075 -47.1 1.41 5099.1
ZSOMNSSH4R 1.1 93.994 -36.4 4.857 5191.0
P3OVUR3J51 -1.8 92.89299999999999 -46.2 1.291 5099.1
PKB55K3G25 -0.1 93.2 -42.0 4.0760000000000005 5195.8
V48WPP895B 1.1 93.994 -36.4 4.857 5191.0
3L2GY4VTYO -3.4 92.649 -30.1 0.715 5017.5
0T2YXL1IQ0 -1.8 92.89299999999999 -46.2 1.344 5099.1
2NMY1049SA -1.8 92.89299999999999 -46.2 1.244 5099.1
DKYOU5GOTM 1.1 93.994 -36.4 4.855 5191.0
WD7KOHFNR0 1.4 94.465 -41.8 4.959 5228.1
R1FNNFIWZ8 -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
PMHPAEUES6 -1.7 94.215 -40.3 0.861 4991.6
UBWSAKOSM2 1.4 93.91799999999999 -42.7 4.962 5228.1
46Q5YQSNVU 1.1 93.994 -36.4 4.857 5191.0
Y0X3H32RE5 1.4 93.444 -36.1 4.9639999999999995 5228.1
I6PC34QIY4 -0.1 93.79799999999999 -40.4 4.918 5195.8
0IQLB4ER4M 1.1 93.994 -36.4 4.8580000000000005 5191.0
ZA4SDUR70G -1.8 92.89299999999999 -46.2 1.291 5099.1
T59BPZSFEG 1.1 93.994 -36.4 4.856 5191.0
ULDV5OZH5J -0.1 93.2 -42.0 4.191 5195.8
7TL1J33P89 -0.1 93.2 -42.0 4.0760000000000005 5195.8
8FBIFO6D7I 1.4 93.91799999999999 -42.7 4.963 5228.1
C9HBER61DS 1.4 94.465 -41.8 4.961 5228.1
B5ZU6D6OHV -1.8 93.075 -47.1 1.405 5099.1
FV6L8WEJFB -1.7 94.215 -40.3 0.835 4991.6
N9ZSFVKPF7 1.1 93.994 -36.4 4.857 5191.0
IDC87WLS0V 1.4 93.91799999999999 -42.7 4.963 5228.1
KTW0T0GA7D -1.8 92.89299999999999 -46.2 1.291 5099.1
T9ZHZ64S95 -2.9 92.20100000000001 -31.4 0.8690000000000001 5076.2
HVUR6GUR2Y -1.8 92.89299999999999 -46.2 1.344 5099.1
2KIU5DC8S3 1.4 93.91799999999999 -42.7 4.963 5228.1
FFGPI9IOC7 -1.8 92.84299999999999 -50.0 1.56 5099.1
N2TN8Y1ATK 1.4 93.91799999999999 -42.7 4.962 5228.1
PH66EU17X5 1.1 93.994 -36.4 4.857 5191.0
MQHSM8RVUW -1.8 92.89299999999999 -46.2 1.25 5099.1
EF6UJO8EBA -1.8 92.89299999999999 -46.2 1.244 5099.1
DCD99NQNUE 1.4 94.465 -41.8 4.96 5228.1
3YP5A9FDI7 1.1 93.994 -36.4 4.864 5191.0
VBZZOOY038 1.1 93.994 -36.4 4.855 5191.0
MZNF1VLRTY 1.4 94.465 -41.8 4.864 5228.1
19BD5B3MW6 -1.8 92.89299999999999 -46.2 1.266 5099.1
WXO9B529OK 1.1 93.994 -36.4 4.857 5191.0
GAK02WYJO1 -1.8 93.075 -47.1 1.405 5099.1
A9R21TZV9G 1.1 93.994 -36.4 4.859 5191.0
FHTK4NKHKU -1.8 93.075 -47.1 1.405 5099.1
Z8TAOC190K -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
J5ZP1F3C3Z 1.4 93.444 -36.1 4.9639999999999995 5228.1
IEYSZY12DX -1.8 93.075 -47.1 1.405 5099.1
4I3RC65VNY 1.4 93.444 -36.1 4.966 5228.1
N8WRVYP26F 1.4 93.91799999999999 -42.7 4.96 5228.1
HETV1ZF5TJ 1.1 93.994 -36.4 4.856 5191.0
HJOLTBS3O9 1.4 93.91799999999999 -42.7 4.961 5228.1
33XEETCJVX 1.1 93.994 -36.4 4.857 5191.0
OMGA8PP1K5 1.4 94.465 -41.8 4.864 5228.1
H8FD9CM37M -1.7 94.055 -39.8 0.723 4991.6
W9AI8ZTDSF -1.8 92.89299999999999 -46.2 1.291 5099.1
SOZWRIYXSQ -1.8 92.89299999999999 -46.2 1.244 5099.1
EXQ5Y2JK8K -1.8 93.075 -47.1 1.415 5099.1
PBQ72E7OG8 1.1 93.994 -36.4 4.857 5191.0
O5008ACAIA 1.4 93.444 -36.1 4.966 5228.1
RP6W4I2VDE 1.4 93.91799999999999 -42.7 4.961 5228.1
ZD2XT73OKC 1.1 93.994 -36.4 4.859 5191.0
G0V8CBEH7H 1.4 93.91799999999999 -42.7 4.962 5228.1
ROQ0CGF1KQ 1.4 93.444 -36.1 4.9639999999999995 5228.1
4B5RLOJH02 1.1 93.994 -36.4 4.857 5191.0
LTXGI53LH7 1.4 94.465 -41.8 4.959 5228.1
Y01Z0769UC -0.1 93.2 -42.0 4.12 5195.8
UOBJFZ7FYM 1.4 93.91799999999999 -42.7 4.963 5228.1
IGB0FONBQL 1.4 94.465 -41.8 4.967 5228.1
MZNIB2ISLJ -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
X6EJRWEM40 1.1 93.994 -36.4 4.855 5191.0
DGN7SEQG0U 1.1 93.994 -36.4 4.855 5191.0
25I793LDGN 1.1 93.994 -36.4 4.855 5191.0
1P1SUUQF7W -1.8 93.075 -47.1 1.483 5099.1
9QLSMAZXII -0.1 93.2 -42.0 4.021 5195.8
DLI67NBTXC 1.4 94.465 -41.8 4.961 5228.1
LT8EKTAR40 1.4 93.444 -36.1 4.968 5228.1
HYWRWUV818 1.4 93.444 -36.1 4.966 5228.1
N9876RXRBP 1.4 94.465 -41.8 4.864 5228.1
58W48UXLH5 1.4 93.91799999999999 -42.7 4.958 5228.1
Y3K91J1QYY -1.8 92.89299999999999 -46.2 1.25 5099.1
5SEXMCPQXS 1.1 93.994 -36.4 4.857 5191.0
PFW47DJ6CN 1.4 94.465 -41.8 4.864 5228.1
2VKF4NJG33 1.1 93.994 -36.4 4.8580000000000005 5191.0
67OS3MFZ6J 1.4 93.91799999999999 -42.7 4.963 5228.1
I0XZJP2EYK -1.8 92.89299999999999 -46.2 1.266 5099.1
HS0CU8F30Y 1.4 93.91799999999999 -42.7 4.968 5228.1
37331E2UMW -1.8 92.89299999999999 -46.2 1.334 5099.1
ZLF8NDAK6Y 1.4 93.91799999999999 -42.7 4.962 5228.1
BP476Y173L -0.1 93.2 -42.0 4.021 5195.8
D8XYQPZWOM 1.1 93.994 -36.4 4.8580000000000005 5191.0
9V3Q4HNHS4 -1.8 92.89299999999999 -46.2 1.244 5099.1
94SKJHGAJN 1.4 93.91799999999999 -42.7 4.958 5228.1
FWVV6UW3DA -1.8 93.075 -47.1 1.405 5099.1
A99YVVPH1V 1.1 93.994 -36.4 4.86 5191.0
EZP9FP609W -1.8 92.89299999999999 -46.2 1.327 5099.1
TAYCX7BADC 1.1 93.994 -36.4 4.857 5191.0
4UFLTAUZ19 1.4 94.465 -41.8 4.864 5228.1
JP418GRW5D 1.1 93.994 -36.4 4.857 5191.0
6SKKF6XSCL -1.8 92.89299999999999 -46.2 1.291 5099.1
8HXBVPDW19 1.1 93.994 -36.4 4.857 5191.0
048WDID6QK -1.1 94.199 -37.5 0.8859999999999999 4963.6
Q8WQIP7P8B 1.4 93.91799999999999 -42.7 4.962 5228.1
G64FF33650 -1.7 94.027 -38.3 0.904 4991.6
APJ9EX7KS9 1.4 94.465 -41.8 4.961 5228.1
TFBNE9GTM6 1.1 93.994 -36.4 4.859 5191.0
NL9EQQMER2 -1.8 92.84299999999999 -50.0 1.811 5099.1
UEN4LVCMIX -0.1 93.2 -42.0 4.0760000000000005 5195.8
PFGCUT8SUM 1.1 93.994 -36.4 4.86 5191.0
W1UCS345ZY -1.7 94.055 -39.8 0.7020000000000001 4991.6
KIUZGPW0EK -1.8 92.89299999999999 -46.2 1.244 5099.1
EP4SGJ2JK4 -1.7 94.215 -40.3 0.797 4991.6
150VO0OJOM -2.9 92.469 -33.6 1.0590000000000002 5076.2
XIG0B68M2H -1.8 93.075 -47.1 1.41 5099.1
01NK2JH7X1 -0.1 93.2 -42.0 4.1530000000000005 5195.8
5FG94KAP4Q -0.1 93.2 -42.0 4.12 5195.8
6VXN14NM1E -1.8 92.89299999999999 -46.2 1.281 5099.1
U8HJOAMUIQ 1.4 93.444 -36.1 4.9639999999999995 5228.1
Z7VWTD0PQL -3.4 92.431 -26.9 0.7390000000000001 5017.5
HY47893I1F 1.1 93.994 -36.4 4.864 5191.0
JHTHEMVJWC 1.4 93.91799999999999 -42.7 4.96 5228.1
TFFLPBBQNR -1.8 92.89299999999999 -46.2 1.344 5099.1
VD60IBLAV4 1.4 93.91799999999999 -42.7 4.961 5228.1
OKMJSOC3O8 -1.8 92.89299999999999 -46.2 1.344 5099.1
EE7076WSU4 1.1 93.994 -36.4 4.857 5191.0
J3BJC1Q6LY 1.4 93.444 -36.1 4.962 5228.1
XHPQZJ4OJI 1.4 94.465 -41.8 4.959 5228.1
7U7BSNHGXV 1.1 93.994 -36.4 4.857 5191.0
X8AOWXPM70 1.4 93.444 -36.1 4.965 5228.1
05ULZ4Y7JB -1.8 93.075 -47.1 1.405 5099.1
1S8ZKRY09P -2.9 92.20100000000001 -31.4 0.879 5076.2
9SRQ918R8V -1.8 92.89299999999999 -46.2 1.327 5099.1
BBLLHXEJM2 1.1 93.994 -36.4 4.856 5191.0
83KTINGPC7 1.4 93.91799999999999 -42.7 4.962 5228.1
3FKZ3326DX -1.8 93.369 -34.8 0.655 5008.7
5VR6BXKNMO 1.4 94.465 -41.8 4.96 5228.1
IDM9FB89JX 1.1 93.994 -36.4 4.856 5191.0
PPK37ALOZT 1.4 94.465 -41.8 4.961 5228.1
ARGT8VA7MP 1.4 93.91799999999999 -42.7 4.962 5228.1
9Y8YX8JWPK 1.4 93.91799999999999 -42.7 4.96 5228.1
ZUUM3NOT1I -0.1 93.2 -42.0 4.1530000000000005 5195.8
GTGJXBZER6 1.4 93.91799999999999 -42.7 4.963 5228.1
R0FBPZVOUT -0.1 93.2 -42.0 4.1530000000000005 5195.8
B2ELRW2B7O -1.8 92.89299999999999 -46.2 1.327 5099.1
C5S1L0JTVZ 1.1 93.994 -36.4 4.857 5191.0
I8P4MV226H 1.1 93.994 -36.4 4.857 5191.0
FG36HVZ021 1.4 94.465 -41.8 4.959 5228.1
2H6GRC33GK -1.8 93.075 -47.1 1.423 5099.1
4DZA9KGBGR 1.4 94.465 -41.8 4.864 5228.1
7GUB1E1JMA 1.4 93.444 -36.1 4.963 5228.1
M8GT2ZFKYC 1.1 93.994 -36.4 4.857 5191.0
585SCWB2K3 1.4 93.444 -36.1 4.9639999999999995 5228.1
1HUY3HLWV3 1.4 94.465 -41.8 4.864 5228.1
MAEF1F8GTI 1.4 93.91799999999999 -42.7 4.966 5228.1
K0GUY5XTLT -0.1 93.2 -42.0 4.12 5195.8
UZI0PQOKZX -2.9 92.963 -40.8 1.26 5076.2
0M7AMYP3LP 1.1 93.994 -36.4 4.857 5191.0
7DS0D3OCSV 1.1 93.994 -36.4 4.857 5191.0
X0SGZ7B1AX -0.1 93.2 -42.0 4.021 5195.8
TD8P4Y2SC3 1.4 93.444 -36.1 4.9639999999999995 5228.1
QP5R2LGPJ8 1.4 93.444 -36.1 4.963 5228.1
TQOJ5JE4L8 1.1 93.994 -36.4 4.856 5191.0
9FY4I71A4K 1.4 94.465 -41.8 4.967 5228.1
8ICP6E07IC 1.1 93.994 -36.4 4.864 5191.0
JKU6ODEN7R 1.1 93.994 -36.4 4.856 5191.0
SURWKTQ7H7 1.1 93.994 -36.4 4.856 5191.0
CTSQ4WQ580 -0.1 93.2 -42.0 4.1530000000000005 5195.8
A62I9WOOXY -1.8 92.89299999999999 -46.2 1.266 5099.1
5LONNF0O4U 1.4 93.91799999999999 -42.7 4.962 5228.1
087INFAAAZ 1.4 93.444 -36.1 4.9639999999999995 5228.1
V0EOX6C5WE -2.9 92.963 -40.8 1.268 5076.2
NQS4VXZATR 1.4 93.444 -36.1 4.9639999999999995 5228.1
RGWXXH00EW 1.1 93.994 -36.4 4.857 5191.0
PCN2TU8B2X 1.4 93.444 -36.1 4.963 5228.1
G8I8V8GLCU -1.7 94.027 -38.3 0.9 4991.6
JUIJGMSSB7 1.4 93.91799999999999 -42.7 4.962 5228.1
CZRN4061OV 1.4 94.465 -41.8 4.961 5228.1
A0LJQO0O0A -1.8 93.369 -34.8 0.6459999999999999 5008.7
N2UEN0M2FS -3.4 92.431 -26.9 0.73 5017.5
UQ2L622NX0 1.4 93.444 -36.1 4.9639999999999995 5228.1
FW68NRPGQN 1.1 93.994 -36.4 4.857 5191.0
E8CURSYV9M 1.4 93.91799999999999 -42.7 4.968 5228.1
IH6YHG1YY3 -0.1 93.2 -42.0 4.021 5195.8
4N2ZIMMCNT -1.8 92.89299999999999 -46.2 1.281 5099.1
JV0WB1LU7W 1.4 94.465 -41.8 4.958 5228.1
05MOUAN5R3 -3.4 92.649 -30.1 0.7140000000000001 5017.5
B51FW3YPLC -1.8 93.075 -47.1 1.405 5099.1
IXY5GUU57W 1.4 93.444 -36.1 4.965 5228.1
BU6M8WRYTY -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
A65LPS6WPF 1.4 93.444 -36.1 4.965 5228.1
1WJVO9LTK6 -2.9 92.20100000000001 -31.4 0.883 5076.2
X447U482W1 -1.8 92.89299999999999 -46.2 1.25 5099.1
80G4M22VTU -2.9 92.963 -40.8 1.215 5076.2
I4SQL03UKZ -1.8 92.89299999999999 -46.2 1.344 5099.1
89DA8TERZ9 1.1 93.994 -36.4 4.856 5191.0
VW1LJ0AULZ -0.1 93.2 -42.0 4.1530000000000005 5195.8
REGKWRW5EL -1.7 94.055 -39.8 0.7020000000000001 4991.6
Q9GF6V6FO5 1.4 93.91799999999999 -42.7 4.96 5228.1
1ZNAA7Z6SN -1.8 92.89299999999999 -46.2 1.327 5099.1
H7BBAKX9EB 1.4 93.444 -36.1 4.966 5228.1
8JEJGURXEH -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
D3HRYRVR65 1.1 93.994 -36.4 4.857 5191.0
RWSUF626NM -1.8 92.89299999999999 -46.2 1.25 5099.1
JA28PBVP0M 1.4 93.91799999999999 -42.7 4.968 5228.1
IXGB7R1LP5 1.4 93.444 -36.1 4.968 5228.1
RUZPZD2U4X -1.8 92.89299999999999 -46.2 1.266 5099.1
9IPQBLH5G4 -0.1 93.2 -42.0 4.021 5195.8
XIQKFRB5WX 1.1 93.994 -36.4 4.86 5191.0
L16A74V81H -1.8 93.075 -47.1 1.435 5099.1
M7Z6CX16NE 1.1 93.994 -36.4 4.859 5191.0
OZTB68IPSF -0.1 93.2 -42.0 4.12 5195.8
VA2SCLEAYN -1.8 92.89299999999999 -46.2 1.25 5099.1
